chrom	gene	start	end
8	DEFB104A	7693993	7698764
8	SPAG11A	7705398	7726389
8	CHMP7	23101150	23119512
8	DEFB103A	7738726	7740186
8	DEFB4A	7752151	7754233
8	ZNF705B	7783859	7812271
8	R3HCC1	23127633	23153792
8	LRLE1	8046158	8046331
8	SGK223	8175258	8244008
8	CLDN23	8559448	8561616
8	MFHAS1	8640864	8751155
8	ERI1	8859657	8974256
8	SLC39A4	145635126	145642279
8	AC090186.1	52730143	52730969
8	LOXL2	23154702	23282841
8	VPS28	145649000	145653931
8	ST18	53023399	53373519
8	ENTPD4	23243296	23315208
8	TONSL	145654165	145669827
8	FAM150A	53446597	53478067
8	RB1CC1	53535016	53658403
8	SLC25A37	23386318	23432976
8	NPBWR1	53850991	53853677
8	OPRK1	54138284	54164257
8	AC051642.1	23412287	23420651
8	FP15737	23430157	23432974
8	NKX3-1	23536206	23540440
8	NKX2-6	23559964	23564111
8	STC1	23699428	23712320
8	ADAM28	24151553	24216531
8	ATP6V1H	54628117	54756118
8	YWHAZ	101928753	101965616
8	ZNF706	102190106	102218421
8	RGS20	54764368	54871863
8	GRHL2	102504660	102681954
8	ADAMDEC1	24241798	24263526
8	NCALD	102698771	103137135
8	ADAM7	24298443	24384483
8	TCEA1	54879112	54935089
8	RRM2B	103216730	103251346
8	NEFM	24770525	24776607
8	DOCK5	25042238	25275598
8	LYPLA1	54958938	55014577
8	UBR5	103265240	103425069
8	MRPL15	55047770	55060461
8	SOX17	55370495	55373448
8	RP1	55528627	55543394
8	XKR4	56014949	56454613
8	RP11-386G21.1	56047763	56054918
8	RP11-386G21.2	56074043	56077287
8	GNRH1	25276776	25282170
8	KCTD9	25285366	25315992
8	TMEM68	56608983	56685966
8	KB-1980E6.3	103540968	103550896
8	ODF1	103563800	103573245
8	KLF10	103661007	103668130
8	CDCA2	25316513	25365436
8	TGS1	56685701	56738007
8	EBF2	25699246	25902913
8	AZIN1	103838585	103906092
8	LYN	56792372	56923940
8	PPP2R2A	26149007	26230196
8	KB-1507C5.2	103876528	103990104
8	RPS20	56979854	56987069
8	BNIP3L	26240414	26363152
8	MOS	57025501	57026541
8	PLAG1	57073463	57123883
8	ATP6V1C1	104033291	104085279
8	C8orf56	104145191	104153703
8	BAALC	104152938	104242533
8	CHCHD7	57124245	57131357
8	PNMA2	26362202	26371608
8	DPYSL2	26371791	26515694
8	FZD6	104310661	104345094
8	CTHRC1	104383743	104395225
8	SLC25A32	104410863	104427417
8	SDR16C5	57212569	57233335
8	PENK	57349233	57359293
8	DCAF13	104426942	104455681
8	ADRA1A	26605667	26724790
8	IMPAD1	57870492	57906403
8	FAM110B	58907068	59116838
8	RP11-521M14.2	26943694	26944766
8	STMN4	27092840	27115937
8	UBXN2B	59323823	59364060
8	CYP7A1	59402737	59412795
8	SDCBP	59465483	59495419
8	RIMS2	104512976	105268322
8	TRIM35	27142404	27168836
8	NSMAF	59496063	59572403
8	DPYS	105342552	105479281
8	DCSTAMP	105351315	105368917
8	LRP12	105501459	105601252
8	PTK2B	27168999	27316903
8	RP11-127H5.1	105602961	106431488
8	ZFPM2	106330920	106816760
8	TOX	59717977	60031767
8	CA8	61099906	61193971
8	RAB2A	61429416	61536186
8	CHD7	61591337	61779465
8	CHRNA2	27317279	27337400
8	OXR1	107282473	107764922
8	EPHX2	27348296	27403081
8	CLVS1	61969717	62414204
8	ABRA	107771711	107782473
8	CLU	27454434	27472548
8	ANGPT1	108261721	108510283
8	ASPH	62413116	62627155
8	RSPO2	108911544	109095913
8	SCARA3	27491385	27534293
8	EIF3E	109213445	109447562
8	EMC2	109455830	109499145
8	CCDC25	27590835	27630170
8	TMEM74	109619079	109799844
8	TRHR	110098850	110131813
8	NUDCD1	110253148	110346614
8	ENY2	110346553	110358182
8	ESCO2	27629466	27670157
8	NKAIN3	63161150	63912211
8	PKHD1L1	110374706	110542559
8	PBK	27667137	27695612
8	GGH	63927638	63951730
8	TTPA	63961112	63998612
8	YTHDF3	64081112	64125346
8	BHLHE22	65492814	65496181
8	EBAG9	110551940	110578225
8	CYP7B1	65500320	65711318
8	ARMC1	66514694	66546442
8	SCARA5	27727399	27850244
8	NUGGC	27879481	27941388
8	MTFR1	66556969	66683496
8	ELP3	27947190	28048673
8	SYBU	110586207	110704020
8	PDE7A	66629745	66754557
8	RP11-422N16.3	110656344	110660313
8	KCNV1	110975874	110988076
8	PNOC	28174503	28200872
8	DNAJC5B	66933795	67012751
8	ZNF395	28203102	28260218
8	FBXO16	28205804	28347835
8	TRIM55	67039131	67087720
8	FZD3	28351729	28431775
8	EXTL3	28457986	28613116
8	CSMD3	113235157	114449328
8	CRH	67088620	67090960
8	RRS1	67341263	67342966
8	INTS9	28625178	28747759
8	ADHFE1	67342420	67383836
8	HMBOX1	28747911	28922281
8	C8orf46	67372238	67430759
8	KIF13B	28924796	29120641
8	MYBL1	67474410	67526482
8	RP11-67H2.1	114612539	114629187
8	DUSP4	29190581	29208185
8	TRPS1	116420724	116821899
8	EIF3H	117654369	117779164
8	TMEM66	29920528	29940723
8	UTP23	117778742	117861702
8	VCPIP1	67540722	67579452
8	C8orf44-SGK3	67579831	67772707
8	C8orf44	67579850	67597799
8	LEPROTL1	29952914	30034724
8	RAD21	117858174	117887105
8	MBOAT4	29989340	30002202
8	DCTN6	30013813	30041156
8	SGK3	67624653	67774257
8	RBPMS	30241944	30429778
8	MCMDC2	67782984	67834283
8	AARD	117950438	117956726
8	SLC30A8	117962512	118188953
8	GTF2E2	30435835	30515768
8	TCF24	67858736	67874825
8	PPP1R42	67876334	67968839
8	MED30	118532952	118552501
8	EXT1	118806729	119124092
8	SMIM18	30496117	30503581
8	COPS5	67955314	67996018
8	GSR	30535583	30585443
8	SAMD12	119201698	119634234
8	AC023590.1	119294378	119412844
8	TNFRSF11B	119935796	119964439
8	COLEC10	120007691	120118821
8	PPP2CB	30631973	30671830
8	TEX15	30689060	30748122
8	NOV	120428546	120436593
8	PURG	30853321	30891231
8	CSPP1	67974661	68108498
8	WRN	30891317	31031285
8	NRG1	31496902	32622548
8	ENPP2	120569326	120685693
8	TAF2	120743015	120845103
8	DSCC1	120846216	120868250
8	ARFGEF1	68085747	68255912
8	DEPTOR	120885957	121063152
8	COL14A1	121072019	121384275
8	FUT10	33228342	33330940
8	CPA6	68334360	68658620
8	PREX2	68864353	69149265
8	MRPL13	121393000	121457642
8	TTI2	33330904	33371119
8	MTBP	121457640	121554373
8	MAK16	33342268	33358778
8	RNF122	33405273	33424643
8	RP11-664D7.4	69215703	69243726
8	DUSP26	33448856	33457624
8	SNTB1	121547985	121825513
8	C8orf34	69242957	69731257
8	HAS2	122624356	122653630
8	ZHX2	123793633	123986750
8	UNC5D	35092975	35654068
8	DERL1	124025404	124054663
8	TBC1D31	124054208	124164393
8	AC012215.1	35649365	35653384
8	SULF1	70378859	70573150
8	KCNU1	36641842	36793646
8	ZNF703	37553269	37557537
8	RP11-863K10.7	37592279	37594944
8	ERLIN2	37594117	37616619
8	FAM83A	124191200	124222314
8	PROSC	37620111	37637283
8	C8orf76	124232196	124253638
8	SLCO5A1	70579282	70747299
8	ZHX1-C8ORF76	124238431	124279627
8	ZHX1	124260696	124287781
8	AC090574.1	70850403	70850635
8	PRDM14	70963886	70983928
8	GPR124	37641709	37702414
8	NCOA2	71021997	71316040
8	ATAD2	124332090	124428590
8	BRF2	37700786	37707422
8	RAB11FIP1	37716136	37756985
8	TRAM1	71485677	71520622
8	AC120194.1	71485681	71486671
8	RP11-382J12.1	71520812	71575514
8	GOT1L1	37791799	37797647
8	ADRB3	37820516	37824483
8	EIF4EBP1	37887859	37917883
8	WDYHV1	124428965	124479470
8	LACTB2	71547553	71581409
8	ASH2L	37962760	38001594
8	XKR9	71581600	71702606
8	FBXO32	124510129	124553446
8	EYA1	72109668	72274467
8	KLHL38	124657767	124665190
8	ANXA13	124693034	124749647
8	FAM91A1	124780696	124827692
8	STAR	38001167	38008783
8	LSM1	38020839	38034248
8	BAG4	38034051	38070819
8	DDHD2	38082736	38133076
8	FER1L6	124864227	125132302
8	TMEM65	125324231	125384933
8	TRMT12	125463048	125474391
8	RNF139	125486979	125500155
8	RP11-1102P16.1	72315675	72504260
8	TATDN1	125500726	125551699
8	RP11-383H13.1	72740402	73030628
8	MSC	72753784	72756703
8	TRPA1	72932152	72987852
8	KCNB2	73449626	73850584
8	TERF1	73921099	73960357
8	NDUFB9	125551344	125580751
8	SBSPON	73976775	74036323
8	MTSS1	125563031	125740730
8	RPL7	74202506	74208024
8	RDH10	74206847	74237516
8	ZNF572	125985540	125991631
8	SQLE	126010739	126034525
8	STAU2	74332604	74659943
8	KIAA0196	126036502	126104082
8	RP11-463D19.2	74600926	74791089
8	UBE2W	74692332	74791145
8	NSMCE2	126103921	126379362
8	TRIB1	126442563	126450647
8	FAM84B	127564687	127570638
8	POU5F1B	128426535	128432311
8	TCEB1	74851404	74884522
8	MYC	128747680	128753674
8	TMEM75	128959126	128960591
8	GSDMC	130760442	130799134
8	TMEM70	74884672	74895018
8	FAM49B	130851839	131029375
8	LY96	74903587	74941322
8	JPH1	75146935	75233563
8	GDAP1	75233365	75401107
8	ASAP1	131064353	131455906
8	RP11-758M4.1	75512010	75735548
8	PI15	75736772	75767264
8	CRISPLD1	75896750	75946793
8	HNF4G	76320149	76479078
8	ADCY8	131792547	132054672
8	ZFHX4	77593454	77779521
8	EFR3A	132916335	133025889
8	OC90	133036467	133097902
8	HHLA1	133073733	133123406
8	PEX2	77892494	77913280
8	PKIA	79428374	79517502
8	ZC2HC1A	79578282	79632000
8	IL7	79587978	79717758
8	STMN2	80523049	80578410
8	KCNQ3	133133108	133493200
8	LRRC6	133584320	133687838
8	HEY1	80676245	80680098
8	TMEM71	133697253	133772958
8	MRPS28	80830952	80942524
8	PHF20L1	133787618	133861052
8	TPD52	80870571	81143467
8	TG	133879203	134147147
8	ZBTB10	81397854	81438500
8	ZNF704	81540686	81787016
8	PAG1	81880045	82024303
8	FABP5	82192598	82197012
8	SLA	134048973	134115298
8	PMP2	82352561	82359758
8	FABP9	82370576	82373814
8	FABP4	82390654	82395498
8	FABP12	82437216	82443613
8	WISP1	134203282	134242587
8	IMPA1	82570196	82598928
8	NDRG1	134249414	134314265
8	SLC10A5	82605842	82608409
8	ZFAND1	82613569	82645138
8	CHMP4C	82644669	82671750
8	SNX16	82711816	82755101
8	ST3GAL1	134467091	134584183
8	RALYL	85095022	85834079
8	ZFAT	135490031	135725292
8	LRRCC1	86019382	86058311
8	E2F5	86089460	86129387
8	KHDRBS3	136469700	136668965
8	FAM135B	139142266	139509065
8	COL22A1	139600478	139926249
8	KCNK9	140613081	140715299
8	TRAPPC9	140742586	141468678
8	C8orf17	140943416	140946190
8	CHRAC1	141521397	141527236
9	FOXD4	116237	118417
9	ZBTB26	125677845	125693779
9	RABGAP1	125703112	125867145
9	GPR21	125796806	125797975
9	CBWD1	121041	188979
9	STRBP	125871779	126030855
9	C9orf66	213108	215893
9	CRB2	126118449	126142603
9	DOCK8	214854	465259
9	DENND1A	126141933	126692431
9	LHX2	126763949	126795580
9	KANK1	470291	746105
9	NEK6	127019885	127115586
9	DMRT1	841690	969090
9	DMRT3	976964	991731
9	PSMB7	127115745	127177723
9	DMRT2	1050354	1057552
9	GPR144	127213423	127239379
9	NR5A1	127243516	127269709
9	NR6A1	127279554	127533589
9	OLFML2A	127539437	127577164
9	WDR38	127615755	127620160
9	SMARCA2	2015342	2193624
9	RPL35	127620159	127624260
9	ARPC5L	127624409	127640003
9	GOLGA1	127640646	127710771
9	SCAI	127704887	127905785
9	VLDLR	2621834	2660053
9	PPP6C	127908852	127952218
9	KCNV2	2717502	2730037
9	RABEPK	127962821	127996437
9	KIAA0020	2720469	2844241
9	HSPA5	127997132	128003609
9	RFX3	3218297	3526004
9	AL365202.1	3452305	3469181
9	GLIS3	3824127	4348392
9	GAPVD1	128024073	128129486
9	SLC1A1	4490444	4587469
9	SPATA6L	4553386	4666674
9	PPAPDC2	4662298	4665256
9	CDC37L1	4679559	4708398
9	MAPKAP1	128199672	128469513
9	AK3	4711155	4742043
9	RCL1	4792869	4885917
9	AL158147.2	4859120	4859260
9	PBX3	128509624	128729656
9	JAK2	4985033	5128183
9	AL161450.1	5077163	5084580
9	INSL6	5131979	5185668
9	INSL4	5231419	5235304
9	MVB12B	129089128	129269320
9	RLN2	5299868	5304969
9	RLN1	5334969	5339873
9	PLGRKT	5357973	5437878
9	CD274	5450503	5470566
9	LMX1B	129376722	129463311
9	PDCD1LG2	5510545	5571282
9	ZBTB43	129567285	129600489
9	ZBTB34	129622944	129648157
9	KIAA1432	5629025	5776557
9	RALGPS1	129677053	129985445
9	ERMP1	5765076	5833117
9	ANGPTL2	129849611	129885162
9	GARNL3	129986544	130155939
9	KIAA2026	5881596	6007901
9	MLANA	5890802	5910606
9	RANBP6	6011043	6015618
9	IL33	6215805	6257983
9	TPD52L3	6328349	6331900
9	UHRF2	6413151	6507054
9	SLC2A8	130159421	130170703
9	C9orf38	6467618	6470375
9	GLDC	6532464	6645650
9	ZNF79	130186661	130207651
9	RPL12	130209953	130213684
9	KDM4C	6720863	7175648
9	LRSAM1	130213765	130265780
9	FAM129B	130267618	130341268
9	TMEM261	7796490	7888380
9	STXBP1	130374544	130457460
9	PTPRD	8314246	10612723
9	PTRH1	130455257	130487152
9	C9orf117	130469268	130478281
9	TYRP1	12685439	12710290
9	TTC16	130478345	130493879
9	LURAP1L	12775020	12822130
9	TOR2A	130493803	130497604
9	SH2D3C	130500596	130541020
9	CDK9	130547958	130553066
9	MPDZ	13105703	13279589
9	FPGS	130556876	130576606
9	ENG	130577291	130617035
9	NFIB	14081842	14398982
9	AK1	130628759	130640022
9	ZDHHC21	14611069	14693469
9	CER1	14719722	14722715
9	ST6GALNAC6	130647600	130667687
9	FREM1	14734664	14910993
9	ST6GALNAC4	130670165	130679317
9	TTC39B	15163620	15307358
9	PIP5KL1	130683158	130693076
9	DPM2	130697378	130700763
9	FAM102A	130702858	130742792
9	SNAPC3	15422702	15465951
9	NAIF1	130823512	130830485
9	SLC25A25	130830480	130871524
9	PSIP1	15464064	15511017
9	PTGES2	130882972	130890741
9	CCDC171	15552895	16061661
9	AL590708.2	130890612	130891481
9	LCN2	130911350	130915734
9	C9orf92	16203933	16276311
9	C9orf16	130922539	130926207
9	BNC2	16409501	16870841
9	CNTLN	17134980	17503921
9	CIZ1	130928343	130966662
9	SH3GL2	17579080	17797127
9	ADAMTSL1	18473892	18910948
9	FAM154A	18927656	19033251
9	RRAGA	19049372	19051019
9	DNM1	130965658	131017527
9	HAUS6	19053141	19103117
9	PLIN2	19108373	19149288
9	GOLGA2	131018108	131038274
9	DENND4C	19230433	19374139
9	SWI5	131037658	131051269
9	AL359091.2	131062367	131064212
9	TRUB2	131071382	131085021
9	COQ4	131084815	131096351
9	RPS6	19375713	19380252
9	ACER2	19408925	19452018
9	SLC24A2	19507450	19786926
9	SLC27A4	131102925	131123749
9	MLLT3	20341663	20622542
9	URM1	131133598	131153015
9	CERCAM	131174030	131199626
9	FOCAD	20658308	20995954
9	ODF2	131217465	131263571
9	PTPLAD2	20995306	21031635
9	IFNB1	21077104	21077943
9	IFNW1	21140631	21142144
9	IFNA21	21165636	21166659
9	IFNA4	21186617	21187598
9	IFNA7	21201468	21202204
9	IFNA10	21206180	21207142
9	IFNA16	21216372	21217310
9	IFNA17	21227242	21228221
9	IFNA14	21239201	21239978
9	IFNA5	21304613	21305312
9	KLHL9	21329670	21335379
9	IFNA6	21349834	21351377
9	IFNA13	21367371	21368075
9	IFNA2	21384254	21385396
9	IFNA8	21409146	21410184
9	IFNA1	21440440	21441315
9	IFNE	21480841	21482312
9	MTAP	21802542	21931646
9	GLE1	131266979	131304567
9	RP11-145E5.5	21802635	22032985
9	C9orf53	21967137	21967738
9	CDKN2A	21967751	21995300
9	CDKN2B	22002902	22009362
9	DMRTA1	22446840	22455739
9	ELAVL2	23690102	23826335
9	IZUMO3	24542950	24545944
9	TUSC1	25676396	25678856
9	CAAP1	26840683	26892802
9	PLAA	26904081	26947461
9	SPTAN1	131314866	131395941
9	IFT74	26947037	27062928
9	LRRC19	26993134	27005691
9	TEK	27109139	27230173
9	EQTN	27284656	27297137
9	MOB3B	27325207	27529779
9	IFNK	27524312	27526496
9	C9orf72	27546544	27573864
9	WDR34	131395940	131419066
9	LINGO2	27948076	28670283
9	SET	131445703	131458679
9	ACO1	32384618	32454767
9	PKN3	131464802	131483197
9	DDX58	32455300	32526322
9	ZDHHC12	131483148	131486406
9	ZER1	131492065	131534693
9	TOPORS	32540542	32552551
9	NDUFB6	32552997	32573160
9	GVQW1	32566787	32568619
9	TBC1D13	131549483	131572711
9	TAF1L	32629452	32635667
9	TMEM215	32783497	32787397
9	ENDOG	131580753	131584956
9	C9orf114	131581930	131592100
9	APTX	32972604	33025166
9	CCBL1	131595221	131644773
9	LRRC8A	131644391	131680318
9	DNAJA1	33025209	33039905
9	PHYHD1	131683174	131704320
9	SMU1	33041762	33076665
9	RP11-101E3.5	131703757	131719300
9	DOLK	131707809	131709898
9	B4GALT1	33104080	33167354
9	NUP188	131709978	131769375
9	SPINK4	33218363	33248565
9	BAG1	33247818	33264761
9	CHMP5	33264940	33281977
9	SH3GLB2	131769315	131790582
9	NFX1	33290509	33371155
9	FAM73B	131798900	131834361
9	AQP7	33384765	33402643
9	DOLPP1	131843379	131852717
9	AQP3	33441152	33447609
9	CRAT	131857089	131873468
9	NOL6	33461439	33473928
9	ANKRD18B	33524392	33573007
9	PPP2R4	131873229	131911225
9	PRSS3	33750515	33799230
9	UBE2R2	33817565	33920402
9	IER5L	131937835	131940540
9	NTMT1	132371163	132398209
9	C9orf50	132374504	132383055
9	ASB6	132399171	132404444
9	UBAP2	33921691	34048947
9	PRRX2	132427920	132484875
9	PTGES	132500610	132515326
9	TOR1B	132565432	132573560
9	TOR1A	132575223	132586413
9	C9orf78	132589569	132598142
9	DCAF12	34086385	34127397
9	USP20	132596977	132644107
9	UBAP1	34179003	34252521
9	FNBP1	132649466	132805473
9	KIF24	34252379	34329198
9	NUDT2	34329504	34343709
9	KIAA1161	34366668	34376851
9	C9orf24	34379017	34397830
9	GPR107	132815705	132902448
9	FAM219A	34398182	34458568
9	AL360004.1	132902889	132906498
9	NCS1	132934857	132999583
9	HMCN2	133046882	133309510
9	DNAI1	34457412	34520982
9	AL354898.1	133274029	133282639
9	ASS1	133320316	133376661
9	ENHO	34521038	34523039
9	CNTFR	34551430	34590121
9	FUBP3	133454352	133513739
9	RPP25L	34610483	34612101
9	DCTN3	34613548	34620515
9	PRDM12	133539981	133558368
9	EXOSC2	133569108	133580248
9	ARID3C	34621376	34628104
9	SIGMAR1	34634719	34637806
9	ABL1	133589333	133763062
9	GALT	34638130	34657110
9	QRFP	133768815	133769225
9	FIBCD1	133777825	133814673
9	LAMC3	133884469	133969860
9	IL11RA	34650699	34661889
9	AIF1L	133971863	133998539
9	CCL27	34661877	34664045
9	RP11-195F19.5	34664160	34666109
9	NUP214	134000948	134110057
9	CCL19	34689564	34691274
9	CCL21	34709002	34710121
9	FAM205A	34723052	34729464
9	KIAA1045	34957484	34982541
9	DNAJB5	34989638	34998897
9	C9orf131	35041092	35045988
9	FLJ00273	35042390	35042824
9	FAM78A	134133463	134151934
9	VCP	35056061	35073246
9	PPAPDC3	134165081	134184649
9	PRRC2B	134269480	134375584
9	FANCG	35073832	35080013
9	PIGO	35088685	35096591
9	POMT1	134378289	134399193
9	STOML2	35099888	35103154
9	FAM214B	35104109	35116338
9	UCK1	134399188	134406655
9	UNC13B	35161999	35405335
9	RAPGEF1	134452157	134615461
9	MED27	134735494	134955295
9	AL160274.1	35361056	35361262
9	RUSC2	35490124	35561895
9	NTNG2	135037334	135119921
9	FAM166B	35561828	35563896
9	TESK1	35605367	35610038
9	SETX	135136743	135230372
9	CD72	35609530	35646807
9	SIT1	35649292	35650937
9	TTF1	135251008	135282209
9	CCDC107	35658301	35661508
9	C9orf171	135285430	135448704
9	BARHL1	135457572	135465653
9	ARHGEF39	35658872	35675863
9	DDX31	135468384	135545788
9	CA9	35673853	35681156
9	TPM2	35681989	35691017
9	GTF3C4	135545422	135570342
9	AK8	135600965	135754164
9	C9orf9	135753414	135765588
9	TSC1	135766735	135820020
9	TLN1	35696945	35732392
9	GFI1B	135820932	135867083
9	CREB3	35732332	35737001
9	GTF3C5	135906076	135933890
9	GBA2	35736863	35749983
9	CEL	135937365	135947248
9	RGP1	35749203	35758572
9	MSMP	35752987	35756610
9	NPR2	35792151	35809729
9	RALGDS	135973107	136039301
9	SPAG8	35808042	35812269
9	HINT2	35812957	35815351
9	GBGT1	136028340	136039332
9	OBP2B	136080664	136084630
9	TMEM8B	35814448	35854844
9	SURF6	136197552	136203235
9	FAM221B	35816388	35828744
9	MED22	136205160	136214986
9	OR13J1	35869375	35870461
9	HRCT1	35906189	35907138
9	OR2S2	35957105	35958151
9	RECK	36036430	36124448
9	RPL7A	136215069	136218281
9	GLIPR2	36136732	36163910
9	CCIN	36169389	36171329
9	CLTA	36190853	36304778
9	SURF1	136218610	136223552
9	SURF2	136223428	136228045
9	GNE	36214438	36277053
9	SURF4	136228325	136242970
9	C9orf96	136243117	136271220
9	RNF38	36336393	36487545
9	REXO4	136271186	136283164
9	MELK	36572859	36677678
9	ADAMTS13	136279478	136324508
9	PAX5	36833272	37034103
9	CACFD1	136325089	136335970
9	ZCCHC7	37120536	37358146
9	SLC2A6	136336217	136344259
9	TMEM8C	136379708	136393734
9	ADAMTSL2	136397286	136440641
9	GRHPR	37422663	37436987
9	FAM163B	136444079	136451319
9	DBH	136501482	136524466
9	ZBTB5	37438111	37465396
9	POLR1E	37485932	37503694
9	SARDH	136528682	136605077
9	FBXO10	37510889	37588871
9	RP11-613M10.8	37512544	37592466
9	TOMM5	37582643	37592639
9	RP11-613M10.9	37588410	38068684
9	FRMPD1	37650997	37746901
9	VAV2	136627016	136857726
9	TRMT10B	37753804	37778969
9	EXOSC3	37766975	37801434
9	BRD3	136895427	136933657
9	DCAF10	37800499	37867663
9	WDR5	137000487	137025093
9	SLC25A51	37879400	37904350
9	RXRA	137208944	137332431
9	SHB	37919131	38069210
9	ALDH1B1	38392661	38398658
9	IGFBPL1	38408991	38424444
9	ANKRD18A	38540566	38620657
9	COL5A1	137533620	137736686
9	CNTNAP3	39072764	39288312
9	FCN2	137772654	137779924
9	FCN1	137801431	137809809
9	SPATA31A1	39355699	39361956
9	SPATA31A2	39884975	39891210
9	OLFM1	137967268	138013025
9	AL353791.1	40028620	40032417
9	SPATA31A3	40700291	40706537
9	ZNF658	40760700	40836415
9	AL390778.1	138150512	138151275
9	C9orf62	138235095	138238408
9	SPATA31A4	41321107	41327364
9	PPP1R26	138370925	138380739
9	C9orf116	138387027	138393580
9	SPATA31A5	41500679	41506925
9	ANKRD20A2	42368303	42411410
9	MRPS2	138391830	138396519
9	RP11-146D12.2	42409989	42474239
9	LCN1	138413284	138418378
9	OBP2A	138437985	138441815
9	CBWD7	42668608	42714962
9	PAEP	138453602	138458801
9	FOXD4L2	42717234	42720342
9	GLT6D1	138515502	138531386
9	ANKRD20A3	43064966	43133544
9	LCN9	138555168	138558268
9	SOHLH1	138585253	138591374
9	AL513478.1	43135095	43135514
9	SPATA31A6	43624507	43630730
9	CNTNAP3B	43684902	43924049
9	KCNT1	138594031	138684992
9	BX088651.2	44325916	44326077
9	BX088651.1	44400717	44402427
9	RP11-160N1.10	44867571	44870528
9	FAM27C	44990314	44991483
9	AL354718.1	45441273	45441542
9	FAM27A	45727107	45728274
9	FAM27E2	45733559	45734896
9	FAM27E1	46385691	46387031
9	FAM27D1	46389110	46391556
9	AL953854.2	47295855	47314322
9	SPATA31A7	65503363	65509610
9	FAM27E3	67784944	67786624
9	FAM27B	67792938	67794111
9	BX649567.1	67924791	67925210
9	ANKRD20A1	67926761	67969840
9	CAMSAP1	138700333	138799074
9	RP11-195B21.3	67968793	67987998
9	FOXD4L6	69199480	69202204
9	UBAC1	138824815	138853226
9	CBWD6	69204538	69269662
9	NACC2	138898383	138987131
9	C9orf69	139006427	139010731
9	LHX3	139088096	139096955
9	QSOX2	139098179	139137687
9	DKFZP434A062	139219089	139219640
9	GPSM1	139221932	139254057
9	DNLZ	139253932	139258241
9	BX255923.1	69252845	69254032
9	CR769776.1	69377902	69380597
9	ANKRD20A4	69381812	69425560
9	CARD9	139256355	139268133
9	AL445665.1	69650263	69660358
9	FOXD4L5	70175707	70178815
9	FOXD4L4	70426623	70429731
9	SNAPC4	139270029	139293249
9	SDCCAG3	139296377	139305061
9	PMPCA	139305110	139318213
9	INPP5E	139323071	139334274
9	CBWD5	70432004	70497240
9	SEC16A	139334549	139372141
9	C9orf163	139377947	139380518
9	NOTCH1	139388896	139440314
9	AL591479.1	70646589	70648956
9	EGFL7	139553308	139567130
9	CBWD3	70856397	70914929
9	AGPAT2	139567595	139581875
9	FAM69B	139607022	139618502
9	LCN6	139632619	139642980
9	LCN10	139632619	139637808
9	AL353608.1	70866135	70866572
9	FOXD4L3	70917276	70920000
9	PGM5	70943224	71145977
9	LCN8	139648838	139652678
9	TMEM252	71151496	71155783
9	LCN15	139654086	139660707
9	TMEM141	139685807	139687709
9	RP11-216L13.17	139685831	139695047
9	PIP5K1B	71320575	71624092
9	CCDC183	139690802	139702193
9	FAM122A	71394964	71398609
9	PRKACG	71627469	71629039
9	FXN	71650175	71715094
9	RABL6	139702374	139735639
9	C9orf172	139738867	139741797
9	PHPT1	139743176	139745488
9	MAMDC4	139745395	139755249
9	TJP2	71736209	71870124
9	EDF1	139756571	139760738
9	TRAF2	139776364	139821059
9	AL358113.1	71869331	71869642
9	FBXW5	139834887	139839148
9	FAM189A2	71939488	72007371
9	APBA1	72042446	72287222
9	C8G	139839698	139841426
9	PTAR1	72324438	72374875
9	LCN12	139844003	139849949
9	C9orf135	72435709	72521148
9	C9orf141	139863695	139866442
9	PTGDS	139871956	139879887
9	MAMDC2	72658497	72841886
9	LCNL1	139876356	139880862
9	C9orf142	139886870	139888436
9	SMC5	72873937	72969804
9	CLIC3	139889087	139891255
9	KLF9	72999503	73029540
9	ABCA2	139901686	139923367
9	C9orf139	139921916	139931234
9	FUT7	139924626	139927462
9	NPDC1	139933922	139940655
9	ENTPD2	139942550	139948497
9	TRPM3	73143979	74061820
9	SAPCD2	139956581	139965040
9	UAP1L1	139971953	139978991
9	AL807752.1	139980807	139981121
9	MAN1B1	139981379	140003635
9	DPP7	140004994	140009629
9	TMEM2	74298282	74431606
9	ABHD17B	74477368	74525847
9	C9orf85	74526426	74600970
9	C9orf57	74666292	74687733
9	GDA	74729511	74872109
9	GRIN1	140032842	140063207
9	ZFAND5	74966341	74980163
9	TMC1	75136717	75451267
9	LRRC26	140063210	140064503
9	TMEM210	140065310	140066861
9	ANAPC2	140069236	140082989
9	ALDH1A1	75515578	75695358
9	SSNA1	140083099	140084822
9	TPRN	140086069	140098645
9	TMEM203	140098534	140100090
9	ANXA1	75766673	75785309
9	NDOR1	140100147	140111461
9	RNF208	140114707	140116033
9	C9orf169	140119087	140120763
9	RNF224	140122018	140124090
9	SLC34A3	140125209	140131006
9	RORB	77112281	77308093
9	TUBB4B	140135665	140138159
9	FAM166A	140138036	140142222
9	C9orf173	140145713	140147934
9	NELFB	140149625	140167998
9	TOR4A	140172201	140177093
9	NRARP	140194083	140196703
9	EXD3	140201348	140317714
9	NOXA1	140317802	140328858
9	TRPM6	77337411	77503010
9	ENTPD8	140328816	140336268
9	C9orf40	77561497	77567802
9	C9orf41	77595936	77643339
9	NMRK1	77675489	77703133
9	NSMF	140342022	140353786
9	OSTF1	77703459	77762181
9	PCSK5	78505560	78977255
