name	name2	chrom	cdsStart	cdsEnd
NM_199359	TPD52L2	chr20	63865365	63889945
NM_199355	ADAMTS18	chr16	77283955	77434695
NM_199361	TPD52L2	chr20	63865365	63889945
NM_199360	TPD52L2	chr20	63865365	63889945
NM_001347145	ITGB3BP	chr1	63441041	63523133
NM_213605	ZNF517	chr8	144802914	144808395
NM_021129	PPA1	chr10	70203154	70233327
NM_022482	GZF1	chr20	23364383	23370441
NM_021825	CCDC90B	chr11	83261910	83285972
NM_021822	APOBEC3G	chr22	39077361	39087421
NM_001351139	PEX5	chr12	7190377	7210223
NM_001347423	A2M	chr12	9067822	9115849
NM_001142275	NIPA1	chr15	22810795	22824239
NM_001347147	ITGB3BP	chr1	63449777	63523133
NM_001346870	NAIP	chr5	71102897	71128753
NM_001242618	NXT2	chrX	109538113	109542688
NM_001351140	PEX5	chr12	7190377	7210223
NM_001347892	TMX2	chr11	57737625	57740245
NM_001347893	TMX2	chr11	57737944	57740245
NM_001347894	TMX2	chr11	57737944	57740245
NM_001347895	TMX2	chr11	57737944	57740245
NM_001347896	TMX2	chr11	57737944	57740245
NM_001347898	TMX2	chr11	57712618	57739223
NM_213604	ADAMTSL5	chr19	1506014	1510943
NM_001305225	LOC100506127	chr11	76381828	76382461
NM_001347884	LOC100506127	chr11	76381828	76411101
NM_001351162	USP15	chr12	62260414	62294338
NM_001351161	USP15	chr12	62260414	62303449
NM_001351159	USP15	chr12	62314804	62404375
NM_001351160	USP15	chr12	62321586	62404375
NM_052849	CCDC32	chr15	40553970	40563015
NM_199418	PRCP	chr11	82824905	82900402
NM_198549	MIGA1	chr1	77779655	77875064
NM_199413	PRC1	chr15	90967130	90994417
NM_199368	TRPC4AP	chr20	35003145	35092781
NM_001347148	ITGB3BP	chr1	63446806	63490146
NM_001242713	LOC100289561	chr7	102366061	102380540
NM_001347879	LOC100289561	chr7	102366061	102380540
NM_001347880	LOC100289561	chr7	102366061	102380540
NM_001347918	SNX19	chr11	130878421	130915939
NM_001347919	SNX19	chr11	130878491	130915939
NM_001347922	SNX19	chr11	130878421	130914696
NM_001347923	SNX19	chr11	130878421	130911538
NM_001347924	SNX19	chr11	130878421	130910323
NM_001347925	SNX19	chr11	130878421	130908083
NM_001347926	SNX19	chr11	130878491	130910323
NM_001347927	SNX19	chr11	130878421	130906115
NM_001347920	SNX19	chr11	130901775	130915939
NM_001347921	SNX19	chr11	130905828	130915939
NM_001351186	NT5C2	chr10	103089671	103099985
NM_001351164	USP15	chr12	62381573	62404375
NM_001347907	LOC101927572	chr19	36016912	36051012
NM_001286997	LOC101928436	chr1	103418174	103433062
NM_001347929	LOC101928436	chr1	103418756	103433062
NM_001347930	LOC101928436	chr1	103418756	103433062
NM_001347933	ARHGEF25	chr12	57611894	57616894
NM_001347934	METTL25	chr12	82369457	82479024
NM_001347936	USP44	chr12	95518153	95534256
NM_001347937	USP44	chr12	95518153	95534256
NM_001320643	LOC102724428	chr21	6112083	6121519
NM_001320643	LOC102724428	chr21	43416741	43426178
NM_213608	C2orf66	chr2	196807442	196809387
NM_001351165	USP15	chr12	62381573	62404375
NM_001351166	USP15	chr12	62381573	62404375
NM_001351169	NT5C2	chr10	103089671	103174958
NM_001351170	NT5C2	chr10	103089671	103174958
NM_001146075	RPAP3	chr12	47663504	47702840
NM_001351172	NT5C2	chr10	103089671	103174958
NM_001351171	NT5C2	chr10	103089671	103174958
NM_001351173	NT5C2	chr10	103089671	103174958
NM_001351174	NT5C2	chr10	103089671	103153304
NM_001351175	NT5C2	chr10	103089671	103136330
NM_013247	HTRA2	chr2	74530006	74532985
NM_013245	VPS4A	chr16	69311511	69324309
NM_013239	PPP2R3B	chrX	334366	386691
NM_001351177	NT5C2	chr10	103089671	103099985
NM_001351176	NT5C2	chr10	103089671	103099985
NM_001351178	NT5C2	chr10	103089671	103099985
NM_001351179	NT5C2	chr10	103089671	103099985
NM_001351180	NT5C2	chr10	103089671	103099985
NM_001351181	NT5C2	chr10	103089671	103099985
NM_001351182	NT5C2	chr10	103089671	103099985
NM_001351183	NT5C2	chr10	103089671	103099985
NM_001351185	NT5C2	chr10	103089671	103099985
NM_001351184	NT5C2	chr10	103089671	103099985
NM_199460	CACNA1C	chr12	2053562	2691199
NM_016410	CHMP5	chr9	33265078	33280859
NM_199512	CCDC80	chr3	112605416	112639905
NM_001350233	TRMT44	chr4	8446550	8476001
NM_212472	PRKAR1A	chr17	68515399	68530449
NM_212471	PRKAR1A	chr17	68515399	68530449
NM_212476	FN1	chr2	215361554	215435802
NM_212478	FN1	chr2	215361554	215435802
NM_212481	ARID5A	chr2	96536826	96552313
NM_001164760	PRKAR1B	chr7	550429	711505
NM_001164759	PRKAR1B	chr7	550429	711505
NM_001080471	PEAR1	chr1	156903926	156914798
NM_001042445	CAST	chr5	96722677	96771679
NM_001348029	ABI1	chr10	26748569	26860863
NM_001348030	ABI1	chr10	26748569	26860863
NM_001348031	ABI1	chr10	26748569	26860863
NM_001348032	ABI1	chr10	26748569	26860863
NM_001348033	ABI1	chr10	26748569	26860863
NM_001348034	ABI1	chr10	26748569	26860863
NM_004302	ACVR1B	chr12	51951743	51994110
NM_212482	FN1	chr2	215361554	215435802
NM_001345868	GUF1	chr4	44678622	44698681
NM_003825	SNAP23	chr15	42511846	42531478
NM_003824	FADD	chr11	70203459	70206473
NM_019012	PLEKHA5	chr12	19129799	19369787
NM_013275	ANKRD11	chr16	89268477	89317019
NM_001345878	PPIP5K2	chr5	103129589	103201634
NM_001190479	ANKRD63	chr15	40281443	40282586
NM_001184970	PACSIN2	chr22	42871356	42912080
NM_001122633	CPS1	chr2	210477763	210677985
NM_019029	CPVL	chr7	28995771	29121061
NM_031311	CPVL	chr7	28995771	29121061
NM_001348054	CPVL	chr7	28995771	29121061
NM_001345871	PPIP5K2	chr5	103129589	103201634
NM_001345872	PPIP5K2	chr5	103129589	103201634
NM_001345873	PPIP5K2	chr5	103129589	103201634
NM_001345874	PPIP5K2	chr5	103129589	103201634
NM_001345875	PPIP5K2	chr5	103129589	103201634
NM_001345876	PPIP5K2	chr5	103129589	103201634
NM_199179	KIRREL2	chr19	35857119	35866536
NM_019058	DDIT4	chr10	72274216	72275188
NM_001345900	PRIMPOL	chr4	184659406	184694779
NM_001345891	PRIMPOL	chr4	184657140	184694779
NM_001345901	PRIMPOL	chr4	184672312	184694779
NM_001286806	SLC25A30	chr13	45395973	45408985
NM_001286580	KCTD20	chr6	36479121	36487175
NM_018099	FAR2	chr12	29270449	29333794
NM_001081550	THOC2	chrX	123610935	123733022
NM_001345896	PRIMPOL	chr4	184657140	184694779
NM_001345895	PRIMPOL	chr4	184657140	184694779
NM_001345894	PRIMPOL	chr4	184672312	184694779
NM_001345893	PRIMPOL	chr4	184657140	184694779
NM_199454	PRDM16	chr1	3069259	3433811
NM_212460	ARL4A	chr7	12688254	12688857
NM_199260	TPTE	chr21	10538723	10605552
NM_001114752	CD55	chr1	207321765	207359669
NM_001345897	PRIMPOL	chr4	184672312	184694779
NM_001348094	FMN2	chr1	240092109	240474154
NM_001330598	ARHGEF7	chr13	111217681	111292332
NM_001330597	ARHGEF7	chr13	111217681	111292332
NM_001345899	PRIMPOL	chr4	184657140	184694779
NM_001345898	PRIMPOL	chr4	184672312	184694779
NM_001105543	PLXNA4	chr7	132385187	132508693
NM_001101667	ACOX3	chr4	8370947	8416521
NM_001142273	CLASP1	chr2	121340860	121605895
NM_001080482	C9orf172	chr9	136844414	136847345
NM_001134671	DERL1	chr8	123015446	123042122
NM_001130047	TBCEL	chr11	121045690	121087096
NM_001130045	TTLL10	chr1	1179215	1197847
NM_001010868	C6orf163	chr6	87345099	87365396
NM_001034853	RPGR	chrX	38285539	38327367
NM_001008739	C6orf226	chr6	42890482	42890788
NM_001079818	ITGA6	chr2	172427788	172504252
NM_001122835	TTC13	chr1	230906904	230978830
NM_001345877	PPIP5K2	chr5	103129589	103201634
NM_001349717	MECR	chr1	29194021	29230764
NM_001348145	PPP4R4	chr14	94174465	94227549
NM_001348143	PPP4R4	chr14	94230613	94278643
NM_001348144	PPP4R4	chr14	94230613	94278643
NM_003162	STRN	chr2	36849455	36966463
NM_001330752	PPARGC1A	chr4	23795821	24258220
NM_001330753	PPARGC1A	chr4	23795821	23831604
NM_001331228	EPSTI1	chr13	42888493	42964089
NM_001348148	NCOA5	chr20	46062299	46070259
NM_001348149	NCOA5	chr20	46062841	46079424
NM_001348150	NCOA5	chr20	46062841	46070528
NM_001348151	NCOA5	chr20	46062841	46070259
NM_001348133	CCNI	chr4	77048218	77066362
NM_001348132	CCNI	chr4	77048218	77066362
NM_001348134	CCNI	chr4	77048218	77075543
NM_001348135	CCNI	chr4	77048218	77066362
NM_001348136	CCNI	chr4	77048218	77066362
NM_001348137	CCNI	chr4	77048218	77066362
NM_001348138	CCNI	chr4	77048218	77056253
NM_001348139	CCNI	chr4	77048218	77066362
NM_001348140	CCNI	chr4	77048643	77066362
NM_001348142	PPP4R4	chr14	94208515	94278643
NM_001345888	CNNM1	chr10	99329387	99391516
NM_001348161	FAM106B	chr17	20417449	20417959
NM_001345887	CNNM1	chr10	99329387	99391516
NM_001526	HCRTR2	chr6	55174587	55282454
NM_001351359	MMS19	chr10	97458691	97468377
NM_001348181	ITSN2	chr2	24203625	24315213
NM_001348182	ITSN2	chr2	24203625	24328082
NM_001348183	ITSN2	chr2	24242204	24328082
NM_001348184	ITSN2	chr2	24242204	24315213
NM_001348185	ITSN2	chr2	24242204	24328082
NM_001348186	ITSN2	chr2	24242204	24328082
NM_001009610	NUTM2D	chr10	87358265	87367372
NM_001351197	NT5C2	chr10	103089671	103099985
NM_001351196	NT5C2	chr10	103089671	103097347
NM_001348194	RIOK1	chr6	7395088	7417441
NM_001348189	SNX16	chr8	81801496	81839986
NM_001348190	LHX6	chr9	122204700	122227477
NM_021599	ADAMTS2	chr5	179151128	179345328
NM_001349935	TOR1AIP2	chr1	179846070	179852665
NM_001331035	CFI	chr4	109740892	109801971
NM_003478	CUL5	chr11	108009348	108104384
NM_004833	AIM2	chr1	159062691	159073499
NM_019896	POLE4	chr2	74958679	74969422
NM_022437	ABCG8	chr2	43839053	43877913
NM_001349727	CD8B2	chr2	106487426	106506940
NM_001348129	NBDY	chrX	56729353	56729560
NM_153485	NUP155	chr5	37291899	37370977
NM_001345913	WDR53	chr3	196554210	196554804
NM_001345912	WDR53	chr3	196554210	196554804
NM_001345911	WDR53	chr3	196554210	196567193
NM_001345910	WDR53	chr3	196554210	196561475
NM_001345909	WDR53	chr3	196554210	196561475
NM_001163151	ETV1	chr7	13895865	13986176
NM_001163150	ETV1	chr7	13895865	13986176
NM_001004479	OR11H4	chr14	20242791	20243766
NM_001105565	SMTNL1	chr11	57542642	57550112
NM_001025087	CELF4	chr18	37253810	37565641
NM_001348221	OR52E1	chr11	5069571	5070497
NM_001348257	OR52Z1	chr11	5177713	5178610
NM_001348266	OR4K3	chr14	19868196	19869173
NM_001345923	THADA	chr2	43230947	43592392
NM_001345918	WDR53	chr3	196560944	196561475
NM_001345917	WDR53	chr3	196560944	196561475
NM_001345915	WDR53	chr3	196554210	196554804
NM_001345914	WDR53	chr3	196554210	196554804
NM_001348238	PCBP3	chr21	45850085	45941706
NM_001348239	PCBP3	chr21	45850085	45941706
NM_001348240	PCBP3	chr21	45850085	45941706
NM_001348241	PCBP3	chr21	45850085	45941706
NM_001348242	PCBP3	chr21	45896293	45941706
NM_001348243	PCBP3	chr21	45850085	45941706
NM_001348244	PCBP3	chr21	45850085	45941706
NM_001348245	PCBP3	chr21	45850085	45941706
NM_001345924	THADA	chr2	43230947	43592392
NM_001345934	LCN8	chr9	136754497	136758543
NM_001345927	DDX60L	chr4	168358146	168472699
NM_001345947	ZNF383	chr19	37230453	37243664
NM_001345942	FAM72D	chr1	145094877	145111597
NM_001348273	OR11H7	chr14	20229401	20230346
NM_001348271	OR4Q2	chr14	20002162	20003105
NM_173086	KRT6C	chr12	52469061	52473737
NM_172375	KCNH5	chr14	62708441	63045186
NM_172374	IL4I1	chr19	49889669	49901717
NM_001345949	ZNF383	chr19	37230453	37243664
NM_001345950	TRIM8	chr10	102644617	102657354
NM_001345948	ZNF383	chr19	37230453	37243664
NM_001348255	SMIM10L2B	chrX	135098396	135098633
NM_207015	NAALADL2	chr3	174859407	175803203
NM_206919	ARL9	chr4	56511331	56523876
NM_001348267	SERPINB13	chr18	63594174	63597363
NM_001348268	SERPINB13	chr18	63594174	63597363
NM_001348269	SERPINB13	chr18	63594419	63597363
NM_001348270	SERPINB13	chr18	63594419	63597363
NM_001345967	ZNF394	chr7	99494598	99500093
NM_001345965	DHX29	chr5	55256487	55283172
NM_001345964	DHX29	chr5	55256487	55307573
NM_001348281	ZNF112	chr19	44327432	44367097
NM_147223	NCOA1	chr2	24658677	24768123
NM_001345975	YTHDC2	chr5	113526596	113593383
NM_001345982	KLHL26	chr19	18659734	18669245
NM_001345981	KLHL26	chr19	18637054	18669245
NM_001345976	YTHDC2	chr5	113534362	113593383
NM_001346075	CCDC70	chr13	51865378	51866080
NM_001346051	TRIM52	chr5	181257048	181260813
NM_001346050	TRIM52	chr5	181257207	181260813
NM_001346049	TRIM52	chr5	181256470	181260813
NM_001346048	TRIM52	chr5	181256808	181260813
NM_001346032	RIPOR2	chr6	24806372	24875791
NM_001346031	RIPOR2	chr6	24806372	24875791
NM_001346011	GZMB	chr14	24631070	24634111
NM_001345999	WDR70	chr5	37379367	37752573
NM_001345998	WDR70	chr5	37379367	37752573
NM_001345993	SLC35G1	chr10	93894033	93901490
NM_001345985	KLHL26	chr19	18637054	18667443
NM_001345984	KLHL26	chr19	18637054	18669274
NM_001345983	KLHL26	chr19	18667667	18669245
NM_001346092	TNFRSF1A	chr12	6329311	6331967
NM_001346091	TNFRSF1A	chr12	6329311	6333514
NM_001346083	CNTN2	chr1	205053185	205073765
NM_001346093	ARHGAP24	chr4	85923750	86000722
NM_133328	DEDD2	chr19	42199437	42217007
NM_018403	DCP1A	chr3	53287579	53347517
NM_018402	IL26	chr12	68201844	68225756
NM_001348294	OR2J1	chr6	29100942	29101881
NM_001346385	DPH7	chr9	137555238	137574319
NM_001348289	OR10AC1	chr7	143510932	143511911
NM_001346218	UNC79	chr14	93431029	93706904
NM_001346225	WDR48	chr3	39052025	39094743
NM_001346223	IL2RB	chr22	37128095	37144172
NM_001346222	IL2RB	chr22	37128095	37144172
NM_001346248	RALGAPA1	chr14	35548530	35808835
NM_001346247	RALGAPA1	chr14	35539541	35808835
NM_001346246	RALGAPA1	chr14	35539541	35808835
NM_001346245	RALGAPA1	chr14	35548530	35808835
NM_001346243	RALGAPA1	chr14	35548530	35808835
NM_001346228	WDR48	chr3	39065831	39094743
NM_001346235	KIAA1468	chr18	62252667	62305534
NM_001346234	KIAA1468	chr18	62187505	62305446
NM_001346233	KIAA1468	chr18	62187505	62305534
NM_001346232	KIAA1468	chr18	62187505	62305534
NM_001346231	KIAA1468	chr18	62187505	62305534
NM_001346229	KIAA1468	chr18	62187505	62305534
NM_001346230	KIAA1468	chr18	62187505	62305534
NM_001346227	WDR48	chr3	39068814	39094743
NM_001346226	WDR48	chr3	39063168	39094743
NM_001346249	RALGAPA1	chr14	35548530	35808835
NM_001346282	STX18	chr4	4420033	4459480
NM_001346281	STX18	chr4	4420033	4541964
NM_001346279	CTR9	chr11	10751412	10779105
NM_001346343	MRRF	chr9	122271023	122322617
NM_001346341	MRRF	chr9	122270891	122322617
NM_001346339	MRRF	chr9	122265745	122322617
NM_001346300	STX18	chr4	4420033	4459480
NM_001346345	MRRF	chr9	122270891	122313370
NM_001346370	DPH7	chr9	137555238	137578777
NM_001346347	MRRF	chr9	122280531	122322617
NM_001346375	DPH7	chr9	137555238	137574319
NM_001346374	DPH7	chr9	137556841	137578777
NM_001346377	DPH7	chr9	137555238	137574319
NM_001346376	DPH7	chr9	137555238	137574319
NM_001346379	DPH7	chr9	137555238	137574319
NM_001346378	DPH7	chr9	137555238	137574319
NM_001346371	DPH7	chr9	137556753	137578777
NM_001346373	DPH7	chr9	137555238	137576144
NM_001346372	DPH7	chr9	137556841	137578777
NM_001346390	DPH7	chr9	137555238	137574319
NM_001346389	DPH7	chr9	137555238	137574319
NM_001346388	DPH7	chr9	137555238	137574319
NM_001346387	DPH7	chr9	137555238	137574319
NM_001346386	DPH7	chr9	137555238	137574319
NM_052870	SNX18	chr5	54517952	54519839
NM_052860	ZNF300	chr5	150895423	150903155
NM_001348368	SERPINB8	chr18	63978308	63986986
NM_001348369	SERPINB8	chr18	63978308	63986986
NM_001348367	SERPINB8	chr18	63978308	64004878
NM_174980	VN1R3	chr16	31807925	31808844
NM_001346115	ZBTB37	chr1	173870225	173885639
NM_001346098	TTC36	chr11	118530530	118530916
NM_001346097	TTC36	chr11	118528661	118530916
NM_001346096	TTC36	chr11	118528661	118530916
NM_001346105	MIER2	chr19	306689	334534
NM_001346384	DPH7	chr9	137555238	137574319
NM_001346383	DPH7	chr9	137555238	137574319
NM_001346380	DPH7	chr9	137555238	137574319
NM_001128161	UBP1	chr3	33390330	33439848
NM_001135191	ASAP2	chr2	9207104	9403327
NM_001127890	SPG21	chr15	64963619	64983569
NM_001127889	SPG21	chr15	64963619	64983569
NM_001271010	FLI1	chr11	128764789	128810988
NM_001171197	ELAVL2	chr9	23692556	23762234
NM_001171195	ELAVL2	chr9	23692556	23762234
NM_001128160	UBP1	chr3	33390330	33439848
NM_001146197	CCDC168	chr13	102729450	102758932
NM_001144869	LIPT2	chr11	74492134	74493703
NM_001285444	PDXDC1	chr16	14975199	15036275
NM_001163152	ETV1	chr7	13895865	13986176
NM_001145548	ZDHHC7	chr16	84976342	84990618
NM_001077491	KLK5	chr19	50943630	50952657
NM_001161520	COG5	chr7	107210521	107563989
NM_001348370	SERPINB8	chr18	63981811	63987278
NM_001142771	PCDH15	chr10	53806578	54664262
NM_001253875	UXS1	chr2	106094025	106194241
NM_001243768	CENPS-CORT	chr1	10431289	10451595
NM_001243756	PXN	chr12	120212313	120265629
NM_001346992	ARV1	chr1	230979105	230997263
NM_001346314	ATG13	chr11	46644291	46672332
NM_001346316	ATG13	chr11	46644291	46672332
NM_001348958	SMIM26	chr20	18567478	18569405
NM_001348957	SMIM26	chr20	18567478	18569405
NM_001346392	DPH7	chr9	137555238	137574319
NM_001346391	DPH7	chr9	137555238	137574319
NM_001346394	DPH7	chr9	137555238	137574319
NM_001346393	DPH7	chr9	137555238	137574319
NM_001346395	DPH7	chr9	137555238	137574319
NM_001346396	DPH7	chr9	137555238	137574319
NM_001346312	ATG13	chr11	46644291	46672332
NM_001346311	ATG13	chr11	46644291	46672332
NM_001346315	ATG13	chr11	46644291	46672332
NM_001346317	ATG13	chr11	46644291	46672332
NM_001346319	ATG13	chr11	46644291	46672332
NM_001346320	ATG13	chr11	46644291	46672332
NM_001346318	ATG13	chr11	46644291	46672332
NM_030937	CCNL2	chr1	1387230	1399306
NM_001346326	ATG13	chr11	46644291	46672332
NM_001346327	ATG13	chr11	46644291	46672332
NM_001346328	ATG13	chr11	46644291	46672332
NM_001346329	ATG13	chr11	46644291	46672332
NM_001346330	ATG13	chr11	46644291	46672332
NM_001244706	CSAD	chr12	53158510	53164384
NM_001199805	KLRC4-KLRK1	chr12	10373113	10388810
NM_001252007	PAPOLA	chr14	96502592	96531696
NM_024093	C2orf49	chr2	105337587	105345371
NM_024082	PRRG3	chrX	151698814	151701033
NM_024568	CHD1L	chr1	147254968	147295509
NM_001348441	AP3B2	chr15	82659559	82662217
NM_001348440	AP3B2	chr15	82688432	82709706
NM_001014442	PCOTH	chr13	23891526	23891931
NM_001083893	STRN3	chr14	30895410	31026185
NM_001077704	MIER1	chr1	66930391	66986473
NM_001142799	C17orf49	chr17	7014857	7017265
NM_001142798	C17orf49	chr17	7014857	7017321
NM_001099695	REPIN1	chr7	150369711	150372945
NM_001099733	ADCYAP1	chr18	905386	909635
NM_001102562	MARCH11	chr5	16067470	16179575
NM_001130056	EEF1D	chr8	143579791	143586845
NM_001080537	SNTN	chr3	63652687	63664095
NM_001002914	KCTD11	chr17	7352942	7353641
NM_001346331	ATG13	chr11	46644291	46672332
NM_198314	HTR3E	chr3	184100372	184106693
NM_198313	HTR3E	chr3	184097529	184106693
NM_001346333	ATG13	chr11	46644291	46672332
NM_001346334	ATG13	chr11	46644291	46672332
NM_001348453	CHD1L	chr1	147254968	147295509
NM_001348456	CHD1L	chr1	147266035	147295509
NM_001348457	CHD1L	chr1	147266035	147295509
NM_001348458	CHD1L	chr1	147266035	147295509
NM_001348459	CHD1L	chr1	147266035	147295509
NM_001348460	CHD1L	chr1	147266035	147295509
NM_001348461	CHD1L	chr1	147266035	147295509
NM_001348462	CHD1L	chr1	147266035	147295509
NM_001348463	CHD1L	chr1	147266035	147295509
NM_001348464	CHD1L	chr1	147266035	147295509
NM_003287	TPD52L1	chr6	125153951	125262962
NM_001346332	ATG13	chr11	46644291	46672332
NM_001346335	ATG13	chr11	46644291	46672332
NM_001346337	ATG13	chr11	46644291	46672332
NM_001346336	ATG13	chr11	46644291	46672332
NM_001346338	ATG13	chr11	46644291	46672332
NM_001346342	ATG13	chr11	46644291	46672332
NM_001346340	ATG13	chr11	46644291	46672332
NM_001346348	ATG13	chr11	46644291	46672332
NM_001346346	ATG13	chr11	46644291	46672332
NM_001346344	ATG13	chr11	46644291	46672332
NM_001346349	ATG13	chr11	46644291	46672332
NM_001346350	ATG13	chr11	46644291	46672332
NM_001346352	ATG13	chr11	46644291	46672332
NM_001346351	ATG13	chr11	46644291	46672332
NM_001346353	ATG13	chr11	46644291	46672332
NM_001346354	ATG13	chr11	46644291	46672332
NM_001346356	ATG13	chr11	46644291	46672332
NM_001346355	ATG13	chr11	46644291	46672332
NM_001346357	ATG13	chr11	46657180	46672332
NM_001346358	ATG13	chr11	46657180	46672332
NM_001346549	CRAT	chr9	129095396	129110509
NM_001346551	L3MBTL3	chr6	130042699	130139753
NM_001346548	CRAT	chr9	129095396	129108041
NM_001346547	CRAT	chr9	129095396	129110509
NM_001346546	CRAT	chr9	129095396	129109132
NM_001346533	FAXC	chr6	99281163	99342936
NM_001346532	FAXC	chr6	99281163	99349213
NM_001346531	FAXC	chr6	99281163	99349213
NM_001346530	FAXC	chr6	99281163	99342936
NM_001346516	LCOR	chr10	96949057	96985134
NM_001346510	CADM3	chr1	159171765	159200922
NM_001346418	RSPH3	chr6	158977537	158999976
NM_001346410	SF1	chr11	64765388	64770299
NM_001346409	SF1	chr11	64765453	64770299
NM_001346364	SF1	chr11	64765388	64778392
NM_001346363	SF1	chr11	64765905	64778392
NM_001346360	ATG13	chr11	46657180	46672332
NM_001346359	ATG13	chr11	46657180	46672332
NM_001348513	CCDC85A	chr2	56184624	56384355
NM_001348514	CCDC85A	chr2	56184624	56384355
NM_001348515	CCDC85A	chr2	56184624	56384355
NM_001348516	CCDC85A	chr2	56184624	56384315
NM_001292017	ENOPH1	chr4	82451120	82460120
NM_001348520	KIAA1257	chr3	128910298	128977001
NM_001348521	KIAA1257	chr3	128910298	128977001
NM_001348523	KIAA1257	chr3	128971224	128988844
NM_001348522	KIAA1257	chr3	128971224	128988844
NM_001077484	SLC38A1	chr12	46188969	46239800
NM_001351004	ZNF789	chr7	99486495	99487488
NM_001351002	ZNF789	chr7	99486495	99487488
NM_001351001	ZNF789	chr7	99476456	99479828
NM_001351000	ZNF789	chr7	99476456	99487488
NM_001282545	BARD1	chr2	214728675	214809569
NM_001282543	BARD1	chr2	214728675	214809569
NM_178861	RNF113B	chr13	98176162	98177236
NM_178857	RP1L1	chr8	10606894	10623201
NM_180982	MRPL52	chr14	22829912	22834321
NM_178129	P2RY8	chrX	1465478	1466558
NM_175060	CLEC14A	chr14	38254549	38256022
NM_172240	POC1B	chr12	89421152	89525895
NM_003813	ADAM21	chr14	70457499	70459668
NM_001346765	MYO18A	chr17	29074769	29166940
NM_001347720	COCH	chr14	30874938	30889791
NM_144665	SESN3	chr11	95173254	95230860
NM_001346897	EGFR	chr7	55019277	55202765
NM_001347855	ADGRF4	chr6	47707245	47718442
NM_001350999	ZNF789	chr7	99479687	99487488
NM_001350994	LOC389332	chr5	136192212	136192524
NM_001350989	SFXN2	chr10	102726636	102737762
NM_001350967	DCLRE1C	chr10	14899249	14936539
NM_001350966	DCLRE1C	chr10	14899249	14939826
NM_001350965	DCLRE1C	chr10	14899249	14954010
NM_001351059	TCIRG1	chr11	68044218	68050819
NM_001321743	FAM168B	chr2	131052902	131082646
NM_001347716	CHRM3	chr1	239907451	239909224
NM_213647	FGFR4	chr5	177089602	177097676
NM_004020	DMD	chrX	31121918	31774121
NM_000740	CHRM3	chr1	239907451	239909224
NM_001350575	LOC107984974	chr17	31008751	31032457
NM_214462	DACT2	chr6	168307431	168319633
NM_024090	ELOVL6	chr4	110051337	110198335
NM_199072	MDFIC	chr7	114922416	115015935
NM_199044	NSUN4	chr1	46340826	46361846
NM_199039	KLHL5	chr4	39062514	39121066
NM_198926	FAM212B	chr1	111726967	111755712
NM_198924	TRIM73	chr7	72959881	72966157
NM_198924	TRIM73	chr7	75398933	75405208
NM_001346642	HEPACAM2	chr7	93189266	93219305
NM_001321732	DDX41	chr5	177511790	177515984
NM_148177	FBXO32	chr8	123503372	123514270
NM_174945	ZNF575	chr19	43534422	43535687
NM_001346766	MYO18A	chr17	29074769	29166940
NM_001042463	TMEM80	chr11	695608	703150
NM_001348682	NRN1L	chr16	67884903	67888724
NM_005809	PRDX2	chr19	12797080	12801261
NM_001346767	MYO18A	chr17	29074769	29166940
NM_001348705	SAXO2	chr15	82263160	82264870
NM_001348699	SAXO2	chr15	82262879	82283062
NM_001348700	SAXO2	chr15	82265656	82283062
NM_001348701	SAXO2	chr15	82265656	82283062
NM_001348702	SAXO2	chr15	82265712	82283062
NM_001348703	SAXO2	chr15	82265712	82283062
NM_001348704	SAXO2	chr15	82263160	82283062
NM_001348706	SAXO2	chr15	82262879	82282128
NM_001348688	ZNF726	chr19	23914994	23923476
NM_001348689	ZNF726	chr19	23914994	23920090
NM_001348687	ZNF726	chr19	23914994	23943597
NM_001301699	ERI3	chr1	44221557	44339299
NM_022807	SNRPN	chr15	24974453	24978444
NM_001134793	HYLS1	chr11	125899368	125900268
NM_001134778	PBX3	chr9	125748574	125965923
NM_001348748	DENND5A	chr11	9139670	9265069
NM_001348749	DENND5A	chr11	9139670	9265069
NM_001348750	DENND5A	chr11	9139670	9206675
NM_001346790	TSR2	chrX	54444028	54444550
NM_001346789	TSR2	chrX	54440421	54444550
NM_001346792	TSR2	chrX	54444028	54444550
NM_001346791	TSR2	chrX	54444028	54444550
NM_001145399	MPPED2	chr11	30388888	30580373
NM_001142352	ST6GAL2	chr2	106813141	106843977
NM_001346793	ANKRD2	chr10	97572788	97583725
NM_001346797	ANKRD2	chr10	97572788	97583725
NM_001346780	AMY1C	chr1	103750469	103758658
NM_001346780	AMY1C	chr1	103687448	103695639
NM_001346780	AMY1C	chr1	103656330	103664520
NM_001346815	RFC5	chr12	118019756	118031278
NM_001130113	RFC5	chr12	118018051	118031278
NM_001348756	SNTN	chr3	63652687	63664095
NM_001347872	MYLK4	chr6	2671300	2770113
NM_001083537	FAM86B1	chr8	12183605	12194070
NM_001345926	TMEM72	chr10	44934660	44935134
NM_001348203	FAM236D	chrX	72807547	72808110
NM_001348203	FAM236D	chrX	72912714	72913278
NM_001348202	FAM236D	chrX	72807547	72808110
NM_001348202	FAM236D	chrX	72912714	72913278
NM_001330751	PPARGC1A	chr4	23795821	24091536
NM_001039778	ZCCHC23	chr4	109315290	109315686
NM_001037495	DYNLL1	chr12	120496421	120498210
NM_001286670	AASDH	chr4	56338401	56353524
NM_001163424	COPS9	chr2	240131050	240136284
