chrom	gene	start	end
7	GPR22	107470018	107475659
7	HSPB1	76302544	76304295
7	FAM71F2	128672288	128687872
7	CRCP	66114604	66154568
7	CASD1	94509219	94557019
7	AC092647.5	55887277	55955239
7	SAP25	100572228	100573820
7	NME8	37848597	37900401
7	PRSS58	142252143	142258058
7	SEM1	96481626	96709891
7	POM121C	75416787	75486271
7	PON3	95359944	95396368
7	CCDC71L	106656765	106660996
7	NAMPT	106248285	106286326
7	ZBED6CL	150329789	150332721
7	CCZ1	5898725	5926550
7	SSBP1	141738321	141787922
7	TAS2R3	141764097	141765197
7	GPER1	1082208	1093815
7	MRPS33	141002610	141015228
7	STK17A	43582758	43650713
7	CLDN3	73768997	73770270
7	GET4	876552	896436
7	NOD1	30424527	30478784
7	HBP1	107168961	107202529
7	ELFN1	1688119	1747954
7	GIMAP4	150567277	150573955
7	DBNL	44044640	44069456
7	AC073111.3	150368790	150396915
7	DMTF1	87152361	87196337
7	SSPO	149776042	149833979
7	TRPV6	142871203	142885762
7	ASIC3	151048292	151052756
7	INTS1	1470277	1504367
7	CASTOR2	74964818	75024798
7	PGAM2	44062727	44065587
7	WNT2	117275451	117323289
7	GTF2IRD2	74796144	74851551
7	LRRC61	150322639	150338150
7	UBE2D4	43926438	43956136
7	SPDYE1	44000889	44010122
7	SSMEM1	130206344	130216844
7	TMEM209	130164715	130207770
7	HUS1	47963288	47979553
7	EFCAB10	105565120	105600875
7	RINT1	105532085	105567677
7	FBXL18	5431335	5513798
7	EGFR	55019021	55211628
7	PKD1L1	47740202	47948491
7	GTF2I	74657667	74760692
7	PUS7	105439661	105522267
7	DNAAF5	726701	786475
7	OR9A4	141916399	141920625
7	PAX4	127610292	127618114
7	C7orf57	48035511	48061304
7	VOPP1	55436056	55572988
7	SEC61G	54752250	54759974
7	RBAK	5045821	5069488
7	ESYT2	158730995	158830253
7	CUX1	101815904	102283958
7	AKAP9	91940867	92110673
7	POT1	124822386	124929983
7	KMT2E	105014179	105114361
7	WDR60	158856578	158956747
7	MTERF1	91692008	91880720
7	AC187653.1	290170	294422
7	TAS2R5	141790217	141791367
7	CDHR3	105876796	106033773
7	URGCP	43875894	43926411
7	ARF5	127588345	127591705
7	ZNF777	149431363	149461123
7	ZNF783	149262171	149297302
7	CRHR2	30651943	30700129
7	GRM8	126438598	127253294
7	TRIM73	75395063	75410996
7	KCNH2	150944961	150978315
7	GIMAP2	150685697	150693641
7	GIMAP6	150625375	150632648
7	ATP6V0A4	138706294	138799560
7	KIAA1549	138831381	138981318
7	TAS2R4	141778442	141780819
7	ORC5	104126341	104208047
7	MMD2	4905989	4959213
7	ZNHIT1	101217668	101224190
7	ATP5MF-PTCD1	99419749	99466197
7	PAPOLB	4857733	4861994
7	AP1S1	101154400	101161596
7	RADIL	4797055	4883719
7	TMEM243	87196160	87220587
7	RSPH10B	5925550	5970683
7	GRM3	86643914	86864884
7	MRPS24	43866558	43869893
7	ADAP1	897901	955407
7	COA1	43608456	43729717
7	INHBA	41667168	41705834
7	C7orf77	124777292	124790810
7	DGKI	137381037	137847092
7	THSD7A	11370357	11832198
7	C7orf61	100456615	100464271
7	ZNF716	57450177	57473546
7	ANKMY2	16599776	16645817
7	CRYGN	151428835	151440813
7	PILRB	100352176	100367733
7	PILRA	100367530	100400099
7	OR2A14	144123176	144131188
7	TCAF2C	143639230	143647646
7	COL28A1	7356203	7535853
7	IMMP2L	110663051	111562517
7	IQCA1L	151190873	151205496
7	ABCF2	151212490	151227230
7	AC021097.2	151207837	151227166
7	CAMK2B	44217150	44334577
7	AC021097.3	151207837	151210378
7	HERPUD2	35632659	35695571
7	SPDYE5	75493625	75504304
7	IQCE	2558972	2614734
7	CYREN	135092363	135170795
7	SUMF2	56064002	56080670
7	SLC35B4	134289332	134317051
7	SCIN	12570577	12660179
7	NUDT1	2242222	2251146
7	MAGI2	78017057	79453574
7	TMEM106B	12211241	12243367
7	KRIT1	92198969	92246166
7	GPR37	124745997	124765627
7	PDGFA	497258	520296
7	TMEM225B	99598066	99610813
7	AC005020.2	99558695	99607810
7	ZKSCAN5	99504651	99534700
7	GTF2IRD1	74453790	74602604
7	TMEM229A	124030916	124033023
7	RFC2	74231499	74254458
7	FAM180A	135728348	135748846
7	CAV2	116287380	116508541
7	SNX13	17790761	17940501
7	AP5Z1	4775615	4794395
7	ITGB8	20330702	20415754
7	ARPC1B	99374249	99394816
7	CPSF4	99438922	99457371
7	CNOT4	135361795	135510127
7	KPNA7	99173574	99207506
7	ZMIZ2	44748581	44769881
7	AOAH	36512949	36724549
7	GALNT11	152025674	152122347
7	GALNTL5	151956379	152019934
7	SLC25A40	87833568	87876357
7	SPDYE6	102347206	102356444
7	ZNF277	112206588	112343096
7	AP4M1	100101549	100110345
7	HOXA1	27092993	27095996
7	OR2A5	144048948	144058845
7	SUN3	47987148	48029119
7	ZNF282	149195485	149226248
7	AQP1	30911694	30925516
7	ZNRF2	30284307	30367692
7	FZD1	91264364	91271326
7	COBL	51016212	51316818
7	SP8	20782283	20786886
7	CFAP69	90245174	90311063
7	FIS1	101239458	101252316
7	PRPS1L1	18026774	18027863
7	IGF2BP3	23310209	23470467
7	HDAC9	18086949	19002416
7	ZCWPW1	100400826	100428992
7	AGR3	16859405	16881987
7	URGCP-MRPS24	43866558	43906589
7	FSCN3	127591409	127602144
7	WIPI2	5190188	5233826
7	VIPR2	159028175	159144957
7	ZNF394	99486519	99500324
7	ZNF789	99472841	99503650
7	FAM221A	23680130	23703249
7	NUP205	135557919	135648757
7	FAM185A	102748971	102809225
7	ASB15	123567010	123639481
7	MDFIC	114922154	115019202
7	TMEM196	19719310	19773598
7	PTCD1	99416739	99466163
7	NOM1	156949723	156973182
7	STRA8	135231979	135258492
7	MIOS	7566872	7608929
7	RAB19	140404043	140426250
7	ZNF117	64971776	65006684
7	C7orf26	6590017	6608726
7	TBXAS1	139777051	140020325
7	UPK3B	76510428	76516521
7	MOSPD3	100612102	100615384
7	C7orf55-LUC7L2	139341360	139422599
7	ZP3	76397518	76442071
7	YWHAG	76326794	76359031
7	AC115220.1	63998874	64016130
7	MRM2	2234231	2242198
7	TAX1BP1	27739331	27844564
7	AGMO	15200318	15562015
7	FAM131B	143353400	143362770
7	AC004593.3	29122340	29514667
7	BAZ1B	73440398	73522278
7	ZDHHC4	6577434	6589374
7	AMPH	38383704	38631567
7	PRKAR1B	549197	727650
7	FAM20C	192969	260745
7	RBM33	155644451	155781485
7	CAV1	116524785	116561184
7	PLOD3	101205977	101218420
7	H2AFV	44826791	44848083
7	VGF	101162509	101165593
7	IQUB	123452400	123535077
7	ATP6V0E2	149872968	149891204
7	AC006978.2	30362400	30412502
7	FERD3L	19144782	19145421
7	ARPC1A	99325910	99366262
7	MUC12	100969623	101018949
7	RNF32	156640281	156677130
7	NDUFA4	10931951	10940256
7	C7orf33	148590565	148615860
7	KLHDC10	130070510	130135720
7	TMEM178B	141074232	141480380
7	ELN	74027789	74069907
7	HECW1	43112599	43566001
7	VSTM2A	54542325	54571080
7	GTPBP10	90335223	90391455
7	ARMC10	103074881	103099764
7	EN2	155458129	155464831
7	TRA2A	23504780	23532041
7	PAXIP1	154943687	155003084
7	DNAJB6	157335381	157417439
7	TWIST1	19020991	19117672
7	TRIM56	101085439	101097967
7	MUC17	101020072	101058745
7	PHF14	10973336	11169630
7	AC105052.3	102637049	102671641
7	SPDYE2	102551232	102562308
7	AC093668.2	102483344	102543764
7	POLR2J3	102537918	102572653
7	RASA4B	102482445	102517781
7	SPDYE2B	102650325	102661398
7	TAS2R16	122994704	122995700
7	UPK3BL1	102637025	102642791
7	AC093668.1	102541501	102592444
7	AC093668.3	102538417	102543849
7	POLR2J2	102665368	102671629
7	AC105052.1	102582523	102642869
7	RASA4	102573807	102616757
7	NYAP1	100483927	100494799
7	FOXK1	4682309	4771443
7	SLC13A1	123113531	123199986
7	ZNF786	149069643	149090782
7	ZNF425	149102784	149126346
7	ZNF398	149126416	149182802
7	RNF148	122701664	122702967
7	ACHE	100889994	100896974
7	SHH	155799986	155812273
7	RELN	103471784	103989516
7	AGR2	16791811	16833433
7	STEAP1B	22419444	22727613
7	CNPY4	100119613	100125511
7	SCRN1	29920103	29990289
7	SUN1	816615	896435
7	GLI3	41960950	42237870
7	PTN	137227341	137343865
7	SSU72P8	124476371	124476955
7	CLDN12	90383721	90513402
7	IGFBP3	45912245	45921874
7	IFT22	101313367	101321823
7	NCAPG2	158631311	158704829
7	INSIG1	155297776	155310235
7	ABCB5	20615207	20777038
7	MALSU1	23298739	23311729
7	RBAK-RBAKDN	4983718	5073221
7	SRPK2	105110704	105399308
7	LMOD2	123655807	123664290
7	FAM237B	90316503	90321308
7	CCDC126	23597379	23644708
7	LRRN3	111091006	111125454
7	ST7	116953238	117230103
7	LHFPL3	104328656	104907232
7	POM121L12	53035642	53036924
7	LRRC17	102912991	102944949
7	FBXL13	102813230	103074843
7	NFE4	102973437	102988856
7	TES	116210493	116258783
7	TEX47	88794106	88795721
7	ZNF804B	88759368	89337057
7	STEAP1	90154375	90164829
7	STEAP2	90167590	90238137
7	MYO1G	44962662	44979098
7	TFEC	115935148	116159896
7	MOGAT3	101195007	101201038
7	DPP6	153887097	154894285
7	SDK1	3301448	4269000
7	STK31	23710167	23832513
7	STMP1	135662496	135693418
7	ADCY1	45574140	45723116
7	ZAN	100733626	100797797
7	AUTS2	69598296	70793495
7	TMEM140	135148072	135166215
7	PHTF2	77798792	77957503
7	RSBN1L	77696443	77783022
7	GUSB	65960684	65982314
7	TYW1	66995173	67239519
7	AZGP1	99966720	99976157
7	KCP	128862451	128910719
7	VPS41	38722963	38932394
7	LAMB1	107923799	108003255
7	CYP3A43	99828013	99866102
7	OSBPL3	24796539	24981634
7	LUC7L2	139340359	139423457
7	SSC4D	76389334	76409695
7	TNS3	47275154	47582558
7	ZNF655	99558406	99576453
7	PURB	44876293	44885361
7	CTAGE4	144183466	144186053
7	OR2A12	144086278	144098953
7	OR2F1	143954844	143997312
7	PNPLA8	108470422	108569666
7	VKORC1L1	65873166	65959563
7	MYL7	44138864	44141332
7	ERVW-1	92468380	92477986
7	TPST1	66205199	66420543
7	CALU	128739292	128771807
7	AEBP1	44104361	44114562
7	JAZF1	27830573	28180743
7	GSDME	24698351	24758113
7	SPAM1	123925237	123971414
7	HYAL4	123828983	123877478
7	AC096582.3	45859994	45873082
7	NDUFA5	123536997	123558255
7	ELMO1	36854361	37449249
7	IKZF1	50304068	50405101
7	STEAP4	88270892	88306891
7	AASS	122075647	122144280
7	BMT2	112819147	112939916
7	SLC26A5	103352730	103446177
7	LRWD1	102464929	102473168
7	OGDH	44606572	44709066
7	TRIP6	100867138	100873454
7	POLR2J	102473118	102478907
7	TRRAP	98877933	99050831
7	UFSP1	100888723	100889718
7	BZW2	16646131	16706523
7	SUGCT	40134977	40860763
7	STRIP2	129434433	129488399
7	STX1A	73699206	73719672
7	BRAT1	2537877	2555727
7	THAP5	108554543	108569750
7	TRIL	28953358	28958292
7	HNRNPA2B1	26173057	26201529
7	LUZP6	135927274	135927450
7	MET	116672390	116798386
7	COL26A1	101362820	101559024
7	GRB10	50590063	50793462
7	SLC13A4	135681237	135729258
7	CNPY1	155474206	155555450
7	PTPRN2	157539056	158587788
7	TSC22D4	100463359	100479279
7	TMED4	44577894	44582287
7	DDC	50458436	50565457
7	MACC1	20134655	20217404
7	BUD31	99408641	99419616
7	ATP5MF	99448475	99466331
7	AGFG2	100539211	100568219
7	RNF133	122697712	122699156
7	FEZF1	122301394	122310691
7	PMPCB	103297422	103329511
7	TMEM120A	75986837	75994659
7	EPHB4	100802565	100827521
7	CLEC2L	139523856	139544984
7	BCL7B	73536356	73558002
7	POLD2	44114681	44124358
7	KLRG2	139452690	139483712
7	CCT6A	56051630	56063989
7	ZNF680	64519884	64563106
7	ANKIB1	92246234	92401384
7	OPN1SW	128772491	128775790
7	SRRM3	76201900	76287288
7	SLC4A2	151057210	151076527
7	RP9	33094797	33109401
7	MPP6	24573268	24694193
7	FBXO24	100583982	100601117
7	EVX1	27242700	27250493
7	SPDYE16	76531319	76541459
7	LRCH4	100574011	100586153
7	ACTR3B	152759749	152855378
7	AKR1B15	134549136	134579875
7	FKBP6	73328164	73358637
7	UBN2	139230356	139308236
7	AC000120.3	92131774	92245924
7	IFRD1	112422968	112481017
7	GNG11	93921699	93928610
7	CTAGE8	144266701	144269288
7	BRI3	98252379	98310441
7	CHPF2	151232489	151238827
7	CROT	87345681	87399795
7	PVRIG	100218241	100221490
7	TCAF2	143620952	143730409
7	LFNG	2512529	2529177
7	FOXP2	114086327	114693772
7	KLHL7	23105758	23177914
7	KMT2C	152134922	152436005
7	CUL1	148697914	148801036
7	DDX56	44565417	44575051
7	CARD11	2906141	3043945
7	DOCK4	111726110	112206411
7	NPTX2	98617297	98629868
7	DPY19L1	34928876	35038271
7	TWISTNB	19695462	19709087
7	PPIA	44796680	44824564
7	AC019117.2	17299295	17467234
7	XRCC2	152644779	152676165
7	CADPS2	122318425	122886759
7	PDIA4	149003062	149028641
7	MCM7	100092728	100101940
7	NPC1L1	44512535	44541315
7	HOXA3	27106184	27152581
7	WIPF3	29806486	29917066
7	TSPAN33	129144892	129169697
7	UBE2H	129830732	129952949
7	PLEKHA8	30027404	30130483
7	CCL26	75769533	75789896
7	RPA3	7636518	7718607
7	SEPT7	35800932	35907105
7	CDK13	39949646	40099580
7	RALA	39623483	39708124
7	LAMB4	108023548	108130356
7	AC027644.4	66628958	66811189
7	HIPK2	139561570	139777778
7	MNX1	156994051	157010651
7	EZH2	148807383	148884321
7	DBF4	87876216	87909541
7	HOXA9	27162435	27175180
7	SLC12A9	100826820	100867009
7	ZYX	143381080	143391111
7	EPO	100720800	100723700
7	SAMD9	93099513	93118023
7	TMUB1	151081080	151083546
7	CHCHD3	132784868	133082088
7	POLM	44072247	44082540
7	FIGNL1	50444128	50542535
7	NAT16	101170493	101180276
7	UBE3C	157138913	157269372
7	PSMC2	103344254	103369395
7	ORAI2	102433106	102456821
7	ICA1	8113184	8262687
7	COL1A2	94394561	94431232
7	FAM3C	121348851	121396364
7	PDAP1	99392048	99408829
7	SRI	88205118	88226993
7	FAM126A	22889371	23014130
7	TOMM7	22812628	22822852
7	WNT16	121325367	121341104
7	ABCB1	87503633	87713323
7	SOSTDC1	16461481	16530580
7	LRRC72	16526880	16581568
7	TFPI2	93885396	93890991
7	TCAF1	143851375	143902198
7	AHCYL2	129225023	129430211
7	ZNF479	57119614	57139864
7	HIP1	75533300	75738962
7	WDR91	135183839	135211534
7	ARHGEF35	144186083	144195655
7	BAIAP2L1	98291651	98401068
7	GPC2	100169606	100177372
7	SAMD9L	93130055	93148369
7	SERPINE1	101127089	101139266
7	MTURN	30134810	30162762
7	ASB10	151175698	151187832
7	CALD1	134744252	134970728
7	GIGYF1	100679507	100694037
7	CYCS	25120091	25125361
7	FLNC	128830377	128859274
7	BUD23	73683025	73705161
7	CASP2	143288215	143307696
7	ZKSCAN1	100015572	100041689
7	ZNF736	64307459	64354860
7	CYP3A7-CYP3A51P	99685226	99735093
7	CYP3A7	99684957	99735196
7	PSPH	56011051	56051604
7	ZSCAN25	99616946	99632407
7	POM121	72879365	72951440
7	MRPS17	55951819	55956501
7	POMZP3	76609986	76627261
7	PCOLCE	100602177	100608175
7	GPR141	37683796	37833788
7	PLXNA4	132123332	132648688
7	NPY	24284163	24291865
7	PPP1R35	100435282	100436565
7	MUC3A	100949555	100968346
7	PTPRZ1	121873089	122062036
7	AC004080.3	27163535	27180013
7	ADAM22	87934143	88202889
7	TAF6	100107070	100119841
7	GNA12	2728112	2844324
7	HOXA5	27141052	27143668
7	ABHD11	73736094	73738867
7	NOBOX	144397240	144410227
7	NUDCD3	44379121	44490880
7	DNAJC2	103312474	103344873
7	TSPAN13	16753535	16784536
7	SMIM30	113116718	113118613
7	HOXA10	27170591	27180261
7	PRKAG2	151556111	151877125
7	KIAA0895	36324221	36390125
7	AC011005.1	129126518	129130793
7	TMEM60	77793728	77798580
7	GAL3ST4	100159244	100168750
7	SLC37A3	140293693	140404433
7	CHCHD2	56101569	56106576
7	PHKG1	56080283	56092996
7	ACTL6B	100643097	100656461
7	FMC1	139339457	139346319
7	CTTNBP2	117710651	117874139
7	CYP3A5	99648194	99680026
7	PEG10	94656325	94669695
7	FGL2	77193371	77199848
7	HOXA6	27145396	27150603
7	VPS37D	73667825	73672112
7	GRIFIN	2474844	2476894
7	GNAT3	80458671	80512020
7	LRGUK	134127299	134264591
7	LMBR1	156668946	156893230
7	SRRT	100875111	100888664
7	SH2B2	102285091	102321711
7	HOXA4	27128507	27130799
7	HOXA2	27100354	27102811
7	RHBDD2	75842602	75888926
7	TPK1	144451941	144836395
7	SEMA3C	80742538	80922359
7	UMAD1	7640711	7968020
7	BRAF	140719327	140924928
7	OR2A25	144069811	144075870
7	OR6B1	144000320	144008793
7	OR2F2	143935166	143936279
7	ABCB4	87401697	87480435
7	SNX10	26291895	26374329
7	COPS6	100088954	100092200
7	AGBL3	134986508	135147963
7	CTAGE15	143571801	143574387
7	TAS2R41	143477873	143478796
7	C1GALT1	7156934	7248651
7	VPS50	93232340	93361121
7	LSMEM1	112480853	112491062
7	HGF	81699008	81770438
7	ZC3HC1	130018286	130051451
7	ADCK2	140673153	140696261
7	TMEM130	98846488	98870771
7	CTAGE6	143755089	143757696
7	CPED1	120988677	121297444
7	CLCN1	143316126	143352083
7	GRID2IP	6497462	6551436
7	MDH2	76048051	76067508
7	AC000120.2	92112159	92179511
7	LRRD1	92141643	92179531
7	GSAP	77310751	77416400
7	SFRP4	37905932	38025695
7	RHEB	151466012	151520120
7	BET1	93962762	94004382
7	GNGT1	93591573	93911265
7	GALNT17	71132169	71713600
7	MEOX2	15611212	15686812
7	SMO	129188872	129213545
7	DGKB	14145049	14974777
7	NFE2L3	26152240	26187125
7	OR2AE1	99875987	99877057
7	FZD9	73433783	73436120
7	NSUN5	73302517	73308867
7	FAM71F1	128709061	128731743
7	RABGEF1	66682164	66811464
7	PEX1	92487020	92528531
7	ZNF735	64207090	64220508
7	BBS9	33129244	33606068
7	STARD3NL	38178222	38230671
7	AC068533.4	66087761	66152277
7	ASL	66075798	66093558
7	SGCE	94524204	94656572
7	PPP1R3A	113876777	114075920
7	ALKBH4	102456238	102464876
7	PRKRIP1	102363872	102426676
7	CNTNAP2	146116002	148420998
7	HOXA7	27153716	27157936
7	RUNDC3B	87627548	87832296
7	CALN1	71779491	72447151
7	SMKR1	129502479	129512932
7	OR2A42	144228244	144239605
7	OR2A1	144312464	144322668
7	TAS2R60	143443453	143444409
7	MLXIPL	73593194	73624543
7	TMEM248	66921225	66958551
7	YKT6	44200968	44214294
7	GATAD1	92447448	92459432
7	ZNF727	64045443	64078549
7	TTC26	139133744	139191986
7	CDK5	151053812	151058530
7	CYP51A1	92112151	92134803
7	CCDC136	128790757	128822132
7	TRIM50	73312539	73328082
7	CFTR	117465784	117715971
7	ZNF679	64228474	64266931
7	HIBADH	27525442	27662995
7	ZNF713	55887475	55942530
7	STYXL1	75996338	76048004
7	TYW1B	72558744	72828198
7	HOXA11	27181510	27185223
7	TRIM4	99876958	99919600
7	ZNF138	64794388	64833681
7	EXOC4	133253073	134066589
7	SLC26A3	107765467	107803225
7	CCDC146	77122434	77329533
7	NIPSNAP2	55951793	56000181
7	HOXA13	27193503	27200106
7	EPDR1	37683843	37951941
7	HILPDA	128455849	128458418
7	OR9A2	143026158	143027195
7	METTL2B	128476729	128506602
7	OR6V1	143052320	143053347
7	PIP	143132077	143139746
7	TAS2R39	143183419	143184435
7	MAD1L1	1815793	2233243
7	ASZ1	117363222	117428123
7	ZC3HAV1	139043520	139109719
7	TAS2R40	143222037	143223079
7	AC013470.2	12469621	12542222
7	ZNF107	64666083	64711582
7	NXPH1	8433955	8752963
7	FKBP14	30010587	30026684
7	MPLKIP	40126023	40134652
7	NUB1	151341699	151378449
7	ISPD	16087527	16421322
7	WDR86	151375909	151410727
7	AKR1B10	134527592	134541408
7	ZNF92	65373799	65401135
7	GNB2	100673531	100679174
7	YAE1	39566376	39610320
7	TSPAN12	120787320	120858402
7	CDK6	92604921	92836594
7	GCK	44144271	44198170
7	RBM48	92528773	92538005
7	ZNF3	100064033	100082548
7	ANKRD7	118214669	118496171
7	AKR1B1	134442350	134459284
7	LSM8	118184032	118192824
7	POU6F2	38977998	39493095
7	ZNF12	6688433	6706923
7	GJC3	99923269	99929620
7	ZNF316	6637322	6656432
7	ATP6V1FNB	128866308	128872044
7	ATP6V1F	128862826	128865844
7	ARL4A	12686856	12690934
7	TFR2	100620416	100642779
7	ING3	120950749	120977216
7	AGAP3	151085831	151144436
7	POP7	100706053	100707495
7	NUPR2	56114681	56116400
7	CHST12	2403560	2448483
7	CPVL	28995231	29195451
7	BPGM	134646808	134679813
7	CBX3	26201162	26213356
7	ETV1	13891228	13991425
7	KDM7A	140084746	140177035
7	CHN2	29146569	29514328
7	HEPACAM2	93188586	93226524
7	SBDS	66987677	66995601
7	IRF5	128937612	128950035
7	ZNF853	6615617	6624290
7	KCTD7	66628767	66649067
7	SNX8	2251770	2354318
7	FASTK	151076593	151080866
7	DTX2	76461676	76505995
7	TRIM74	72959485	72969466
7	ERV3-1	64990809	65006743
7	BMPER	33904308	34156356
7	EIF3B	2354086	2380745
7	ZNF273	64870172	64930966
7	DLD	107890970	107931730
7	VWDE	12330885	12403941
7	CYP3A4	99756960	99784265
7	SPDYE3	100307702	100322196
7	TTYH3	2631951	2664802
7	GLCCI1	7968794	8094272
7	NDUFB2	140690777	140722790
7	ARHGEF5	144355288	144380632
7	CALCR	93424487	93574730
7	MKRN1	140453040	140479569
7	PRR15	29563811	29567295
7	SMARCD3	151238764	151277896
7	TNPO3	128954180	129055173
7	EPHA1	143390289	143408892
7	DNAJB9	108569568	108574850
7	GSTK1	143244093	143270854
7	TMEM139	143279957	143288048
7	GNAI1	79768028	80226181
7	C7orf31	25134697	25180356
7	C7orf43	100154420	100158715
7	ZSCAN21	100049774	100065038
7	LAMTOR4	100148907	100155944
7	TBL2	73567533	73578791
7	PTPN12	77537275	77640071
7	RSPH10B2	6754109	6799365
7	FAM133B	92560793	92590394
7	NPVF	25224570	25228486
7	CCZ1B	6794134	6826770
7	KCND2	120273668	120750331
7	CREB5	28299321	28825894
7	PARP12	140023744	140063721
7	CD36	80369575	80679277
7	NRCAM	108147623	108456717
7	NPSR1	34658239	34878332
8	PABPC1	100685816	100722809
8	PREX2	67952118	68237030
8	PPP1R3B	9136255	9151574
8	AC084121.5	7761330	7764340
8	SPAG11B	7442684	7463674
8	CHRNA6	42752620	42796392
8	CRH	66176382	66178725
8	SNX31	100572882	100663415
8	SHARPIN	144098633	144108124
8	MYOM2	2045040	2165552
8	XPO7	21919671	22006585
8	AP3M2	42152946	42171673
8	GOT1L1	37934281	37940129
8	DEFB106A	7825172	7829053
8	AC084121.7	7753682	7756692
8	AC084121.6	7730739	7733749
8	AC134684.9	7579644	7582653
8	ZNF7	144827464	144847509
8	ZNF705G	7355517	7385558
8	VXN	66493208	66518524
8	MTFR1	65644734	65771261
8	KAT6A	41929479	42052026
8	DEFB104A	7836471	7841242
8	LRRCC1	85107147	85146076
8	SLC39A4	144409742	144416895
8	ZNF16	144930358	144950888
8	ADRB3	37962991	37966965
8	AC084121.12	7738387	7741396
8	TRIM55	66126896	66175487
8	RNF19A	100257060	100336218
8	SPAG11A	7847876	7868867
8	PRR23D2	7778591	7781413
8	RGS22	99960936	100131268
8	DEFB103B	7428888	7430348
8	ZFAND1	81701334	81732903
8	ERLIN2	37736601	37759101
8	SPATC1	144012414	144047085
8	MROH6	143566187	143572971
8	GLI4	143267433	143276931
8	ESRP1	94641074	94707466
8	AC107959.5	23084403	23115536
8	TMEM68	55696424	55773407
8	MFHAS1	8783354	8893645
8	ZNF250	144876497	144902168
8	DEFA1B	6996766	6999195
8	NDRG1	133237171	133302022
8	PDE7A	65717510	65842322
8	DEFB107A	7811720	7815716
8	AC084121.8	7746034	7749044
8	PLPBP	37762593	37779767
8	AC009879.2	66430185	66445324
8	USP17L8	7971661	7973253
8	ADCK5	144373101	144393242
8	PRR23D1	7539628	7542450
8	DEFB107B	7495846	7509311
8	DEFB106B	7482504	7486400
8	KHDRBS3	135457457	135656722
8	ARFGEF1	67173511	67343677
8	SLC10A5	81693607	81696174
8	CHRNB3	42697376	42737407
8	TRIM35	27284887	27311319
8	DEFB134	11993174	11996312
8	ARMC1	65602456	65634217
8	DEFB103A	7881204	7882664
8	THAP1	42836674	42843325
8	TTPA	63048553	63086053
8	GGH	63015079	63039171
8	NKX6-3	41645178	41650669
8	NIPAL2	98189833	98294393
8	ANGPT2	6499651	6563409
8	C8orf44	66667615	66685564
8	SGK3	66667596	66862022
8	TSTA3	143612618	143618048
8	ADAM18	39584489	39730064
8	STMN4	27235323	27258420
8	IMPA1	81657961	81686693
8	MROH1	144148016	144261940
8	ZNF623	143636013	143656418
8	UNC5D	35235457	35796550
8	AC009879.3	66432486	66518524
8	RRS1	66429028	66430733
8	C8orf33	145052378	145066685
8	CPSF1	144393229	144409349
8	BRF2	37843268	37849904
8	SLC52A2	144354135	144361286
8	TMEM249	144352219	144354914
8	HGSNAT	43140455	43202855
8	PRAG1	8317736	8386498
8	CA2	85463852	85481493
8	CA3	85373436	85449040
8	FBXO43	100133360	100145800
8	E2F5	85177225	85217158
8	C8orf48	13566843	13568287
8	DLC1	13083361	13604610
8	WISP1	133191039	133231690
8	TRIQK	92883530	93017673
8	LGI3	22146825	22157084
8	MYBL1	66562175	66614247
8	TRMT12	124450820	124462150
8	WDR97	144107726	144118315
8	FAM91A1	123768456	123815452
8	LRRC6	132571953	132675617
8	OPLAH	144051266	144063965
8	ZHX1-C8orf76	123226189	123274284
8	FAM83H	143723933	143733801
8	AC110275.1	43018424	43077334
8	ZNF517	144798876	144811169
8	DEFA3	7015869	7018301
8	DEFA6	6924693	6926076
8	KCNK9	139600838	139704109
8	CPA6	67422038	67746385
8	ANKRD46	100509752	100559784
8	CA1	85327608	85379014
8	SPAG1	100157906	100259278
8	RAB11FIP1	37858618	37899467
8	AC084121.11	7723091	7726101
8	TRMT9B	12945642	13031503
8	EPHX2	27490779	27545564
8	POMK	43093506	43123434
8	SNX16	81799581	81842866
8	HSF1	144291591	144314722
8	PPP1R42	66964099	67056604
8	AGO2	140520156	140635619
8	GFRA2	21690403	21812357
8	OSGIN2	89901849	89927888
8	EIF3E	108201216	108435333
8	CNBD1	86866442	87615219
8	NCOA2	70109762	70403805
8	MRPL13	120380761	120445402
8	LY6H	143157914	143160711
8	LY6L	143080457	143083001
8	FABP9	81458341	81461579
8	RP1	54509422	54871720
8	ZFHX4	76681219	76867285
8	CA8	60187347	60281412
8	CRISPLD1	74984515	75034558
8	OXR1	106359476	106752694
8	ERI1	9002147	9116746
8	CYP7B1	64587763	64798761
8	AC144573.1	37934340	37965953
8	DEFB4A	7894629	7896711
8	BHLHE22	64580367	64583628
8	C8orf59	85214076	85220421
8	AC134684.8	7571995	7575006
8	AC134684.11	7556700	7559712
8	DEFB136	11973937	11974599
8	DEFB135	11982321	11984590
8	MCMDC2	66870749	66922048
8	TRAPPC9	139727725	140458579
8	SCARA3	27633868	27676776
8	DEFB4B	7414860	7416863
8	USP17L1	7332387	7333979
8	SFTPC	22156913	22164479
8	TCIM	40153455	40155308
8	MAPK15	143716259	143722458
8	TCF24	66946501	66962590
8	FNTA	43034194	43085788
8	ZFAT	134477788	134713049
8	YWHAZ	100916525	100953388
8	DNAJC5B	66021560	66100526
8	DEPTOR	119873717	120050913
8	GNRH1	25419260	25424654
8	DOCK5	25184723	25418082
8	MSRA	10054268	10428891
8	SDCBP	58552924	58582860
8	PPP2CB	30774457	30814314
